index,split
247117,train
345397,train
128702,train
64185,train
50050,train
72678,train
362908,train
62256,train
25042,train
40320,train
219473,train
142011,train
11356,train
358637,train
155899,train
343613,train
66761,train
274853,train
171464,train
199492,train
59455,train
152689,train
358167,train
273542,train
402649,train
102072,train
48397,train
355197,train
818,train
120667,train
253598,train
50955,train
119459,train
189359,train
42342,train
145531,train
105800,train
89067,train
356891,train
183062,train
377573,train
29004,train
256954,train
83873,train
103353,train
59053,train
113999,train
76982,train
122065,train
466684,train
86578,train
193809,train
17511,train
318758,train
326175,train
60052,train
162732,train
382529,train
28671,train
126167,train
275154,train
392838,train
171115,train
83438,train
131689,train
24809,train
199173,train
373733,train
38623,train
65934,train
246327,train
214194,train
324057,train
236392,train
377084,train
50280,train
103029,train
375548,train
246839,train
91605,train
106393,train
211676,train
54329,train
39519,train
153606,train
10802,train
351479,train
339901,train
114362,train
127162,train
10965,train
374706,train
48670,train
150035,train
354036,train
50449,train
104767,train
426204,train
148814,train
20021,train
13925,train
2970,train
148272,train
143644,train
354645,train
34667,train
213985,train
38217,train
62263,train
200843,train
75707,train
374975,train
12765,train
1399,train
328868,train
25262,train
377344,train
85172,train
108885,train
158746,train
202002,train
109872,train
17913,train
228752,train
105627,train
412528,train
388512,train
135185,train
191920,train
152980,train
104392,train
86462,train
208905,train
357489,train
39992,train
67829,train
6985,train
21688,train
189831,train
99580,train
262442,train
210650,train
347648,train
270465,train
337768,train
67331,train
380047,train
96802,train
43555,train
118443,train
319113,train
46687,train
87259,train
270918,train
86655,train
373222,train
272038,train
354510,train
13361,train
374805,train
354833,train
373728,train
40396,train
50318,train
388474,train
137909,train
272335,train
80630,train
424389,train
357476,train
26978,train
402128,train
165785,train
86420,train
379757,train
16671,train
107328,train
3813,train
83530,train
101811,train
53797,train
11938,train
380164,train
28385,train
366771,train
247992,train
333957,train
434183,train
153595,train
388840,train
171194,train
10109,train
161681,train
28915,train
246113,train
182878,train
114111,train
113323,train
236657,train
203201,train
389987,train
20455,train
133227,train
477107,train
199037,train
50505,train
334043,train
153725,train
386297,train
54194,train
409192,train
173893,train
191609,train
106467,train
416703,train
358260,train
119321,train
223006,train
27860,train
263078,train
223273,train
337235,train
57515,train
336391,train
104430,train
11007,train
142612,train
153601,train
146707,train
81574,train
92137,train
219636,train
222303,train
193814,train
382023,train
83408,train
128712,train
362739,train
105433,train
194370,train
373680,train
125717,train
148539,train
84563,train
237984,train
65441,train
362330,train
23017,train
432875,train
16625,train
236528,train
215999,train
177257,train
194303,train
76555,train
117978,train
247129,train
41321,train
91925,train
22099,train
40248,train
32405,train
45001,train
351173,train
412556,train
32545,train
111114,train
27587,train
116266,train
103561,train
156819,train
374169,train
144334,train
116367,train
111948,train
105591,train
359799,train
10939,train
71808,train
189493,train
27927,train
187595,train
244500,train
39424,train
253250,train
86438,train
327919,train
245074,train
14333,train
24820,train
156756,train
179200,train
363169,train
54535,train
493223,train
106435,train
201013,train
361910,train
97756,train
242232,train
269007,train
190699,train
355291,train
88931,train
196068,train
20084,train
62360,train
226407,train
168028,train
33307,train
491273,train
128841,train
102097,train
50310,train
76600,train
393460,train
61740,train
336996,train
64676,train
104804,train
189386,train
153738,train
132047,train
241924,train
154299,train
118741,train
114065,train
13450,train
122770,train
248828,train
71054,train
4781,train
343942,train
37315,train
356701,train
136991,train
170448,train
239513,train
65810,train
360034,train
26370,train
18448,train
231462,train
149808,train
28977,train
356806,train
96158,train
99692,train
386608,train
33652,train
144676,train
76469,train
474934,train
38388,train
418949,train
66631,train
4252,train
262976,train
114162,train
57410,train
420305,train
55456,train
35956,train
54803,train
102516,train
148945,train
16668,train
173718,train
274066,train
114103,train
151349,train
336407,train
103028,train
54328,train
56926,train
22710,train
213890,train
250383,train
163120,train
29841,train
88579,train
28250,train
3354,train
79449,train
144059,train
361870,train
67750,train
72230,train
2434,train
76667,train
58237,train
388252,train
31490,train
66592,train
121008,train
53292,train
188145,train
250526,train
320688,train
153707,train
102422,train
28587,train
24589,train
61763,train
166252,train
426205,train
69478,train
15230,train
266753,train
142530,train
554,train
248407,train
246374,train
97371,train
162565,train
81990,train
33903,train
81345,train
423848,train
137941,train
343957,train
42904,train
247371,train
73757,train
57696,train
235119,train
25485,train
239256,train
58997,train
114330,train
124396,train
33970,train
207487,train
86972,train
40835,train
58874,train
93640,train
80836,train
106784,train
48076,train
80317,train
354229,train
84575,train
316869,train
265110,train
120653,train
164385,train
156569,train
126535,train
409197,train
364485,train
221567,train
265290,train
29544,train
57619,train
19799,train
271947,train
156501,train
99966,train
148544,train
79761,train
271557,train
247511,train
16121,train
33295,train
166966,train
352612,train
324323,train
153906,train
18450,train
10861,train
77343,train
355231,train
246731,train
10088,train
373898,train
148557,train
14029,train
13218,train
89125,train
20539,train
132738,train
241485,train
271416,train
72240,train
390313,train
95383,train
247553,train
16838,train
428995,train
36939,train
196076,train
173110,train
236348,train
249010,train
379033,train
386734,train
102952,train
494480,train
200955,train
92969,train
33313,train
65335,train
233715,train
152331,train
86880,train
2750,train
163327,train
154735,train
114626,train
348392,train
121604,train
171511,train
31942,train
143963,train
26889,train
24632,train
234950,train
101314,train
373366,train
141697,train
34595,train
108196,train
203755,train
73,train
354190,train
13008,train
259582,train
238873,train
225092,train
239509,train
268215,train
415428,train
150854,train
143293,train
179506,train
372993,train
111646,train
10723,train
14854,train
248117,train
386774,train
72879,train
42199,train
80789,train
354977,train
390166,train
54387,train
218889,train
63827,train
54256,train
81909,train
14317,train
67345,train
369358,train
161600,train
77742,train
333247,train
417608,train
150409,train
114360,train
49774,train
103592,train
20630,train
399740,train
483494,train
95743,train
48084,train
423740,train
246703,train
141167,train
98876,train
72341,train
11629,train
161686,train
16992,train
233830,train
189402,train
30041,train
139820,train
276056,train
30025,train
119355,train
88914,train
138125,train
153994,train
11665,train
144330,train
90426,train
37175,train
477305,train
219260,train
101460,train
219021,train
362919,train
97607,train
31251,train
430821,train
143298,train
192178,train
168878,train
71120,train
58511,train
35722,train
27367,train
63045,train
92162,train
17127,train
361443,train
177887,train
65517,train
28541,train
62591,train
58063,train
178022,train
115073,train
340254,train
271605,train
24282,train
21432,train
249460,train
56837,train
367095,train
397435,train
146771,train
374703,train
270367,train
354199,train
114336,train
477016,train
107732,train
20762,train
17860,train
162935,train
354512,train
162666,train
37943,train
476986,train
347562,train
366102,train
414616,train
277553,train
148475,train
200551,train
105769,train
92968,train
358025,train
144232,train
185055,train
28672,train
374102,train
373689,train
157611,train
72826,train
124488,train
382883,train
396977,train
41980,train
9190,train
163272,train
182935,train
10434,train
13640,train
119938,train
45138,train
357979,train
354516,train
159543,train
5509,train
108922,train
111737,train
24243,train
374099,train
416241,train
72333,train
66598,train
156770,train
250696,train
32864,train
188717,train
245204,train
412909,train
142293,train
86262,train
236606,train
34383,train
35256,train
