index,split
358405,train
432206,train
84090,train
156796,train
38633,train
63352,train
376477,train
119764,train
76539,train
318557,train
418422,train
155747,train
273341,train
24840,train
153941,train
74217,train
55511,train
234883,train
187210,train
397339,train
236342,train
353550,train
136745,train
380164,train
193974,train
15171,train
5163,train
355106,train
191991,train
153632,train
50191,train
137538,train
403343,train
347038,train
107519,train
23926,train
87778,train
149011,train
392839,train
120989,train
265056,train
147958,train
276308,train
124677,train
356886,train
38217,train
86437,train
88579,train
156727,train
344396,train
173110,train
419197,train
68671,train
88870,train
51374,train
27233,train
358952,train
56110,train
137462,train
241528,train
15743,train
45610,train
386219,train
121346,train
360802,train
10834,train
232274,train
196065,train
26906,train
170962,train
153977,train
117981,train
120670,train
244054,train
75628,train
204035,train
57023,train
147948,train
9235,train
378695,train
101460,train
36554,train
102007,train
126759,train
374877,train
424395,train
146197,train
173946,train
355874,train
71754,train
151544,train
248622,train
258055,train
236500,train
13151,train
1076,train
145656,train
62118,train
80816,train
343955,train
57488,train
74514,train
223720,train
316911,train
171115,train
110651,train
102407,train
423473,train
57587,train
82540,train
396280,train
1977,train
167264,train
51027,train
99776,train
201183,train
42343,train
477659,train
358656,train
4279,train
32168,train
20761,train
148275,train
126851,train
209413,train
151445,train
247929,train
265290,train
378367,train
236509,train
97311,train
246946,train
119317,train
247913,train
107123,train
142843,train
10592,train
14998,train
156723,train
236679,train
94243,train
152172,train
129427,train
56697,train
249460,train
12834,train
139301,train
3270,train
353397,train
34329,train
255166,train
83593,train
169053,train
25907,train
56966,train
99796,train
173891,train
128841,train
196688,train
180749,train
76461,train
156754,train
30856,train
3090,train
81879,train
129159,train
164925,train
142817,train
349847,train
137412,train
152435,train
249464,train
395124,train
54944,train
117236,train
83905,train
7933,train
121080,train
81855,train
16671,train
158628,train
61733,train
16200,train
176245,train
133097,train
327401,train
234589,train
220539,train
152042,train
183735,train
26,train
110689,train
127228,train
39710,train
63796,train
2734,train
390721,train
405261,train
33718,train
247915,train
236456,train
95842,train
60830,train
416732,train
23484,train
29419,train
154307,train
332320,train
120653,train
157643,train
23923,train
3800,train
374935,train
166436,train
5105,train
10803,train
191088,train
50267,train
41600,train
29160,train
89862,train
165385,train
97223,train
270517,train
355292,train
63709,train
171473,train
138200,train
192178,train
350513,train
31942,train
144645,train
218876,train
40966,train
369908,train
101602,train
355114,train
274009,train
2434,train
156363,train
64959,train
339369,train
133105,train
11191,train
109549,train
66104,train
76294,train
50443,train
114333,train
5793,train
107356,train
219401,train
152711,train
344664,train
17696,train
23019,train
101247,train
132176,train
183780,train
326335,train
17929,train
480715,train
347562,train
5823,train
65266,train
61721,train
121206,train
251161,train
4770,train
7313,train
144982,train
328905,train
195579,train
48478,train
408708,train
41000,train
153614,train
263531,train
225092,train
379754,train
196061,train
57509,train
215999,train
146867,train
50449,train
277547,train
86922,train
255856,train
182569,train
48080,train
71046,train
241925,train
92932,train
55990,train
38851,train
47679,train
209044,train
114117,train
187595,train
236395,train
119668,train
63733,train
89782,train
142870,train
358311,train
16844,train
156756,train
61560,train
50123,train
14321,train
172711,train
372708,train
151994,train
146671,train
243780,train
354037,train
368812,train
38639,train
277361,train
61747,train
87963,train
40902,train
3467,train
244979,train
187093,train
146554,train
8763,train
53691,train
102113,train
157735,train
36562,train
246947,train
72152,train
236571,train
137701,train
200381,train
412191,train
132047,train
246881,train
236457,train
16436,train
175465,train
155234,train
238013,train
417430,train
155279,train
15363,train
388688,train
354220,train
155123,train
2705,train
90412,train
118748,train
137837,train
413619,train
370664,train
109883,train
5775,train
69132,train
221951,train
421723,train
97189,train
20784,train
121943,train
355312,train
63220,train
246083,train
189822,train
12920,train
48157,train
169620,train
240230,train
3913,train
56926,train
358165,train
62681,train
372679,train
120667,train
150854,train
116229,train
79145,train
101621,train
368276,train
143868,train
89893,train
241477,train
5785,train
233410,train
91605,train
67861,train
108042,train
37209,train
78611,train
21412,train
86720,train
170786,train
69478,train
153166,train
97378,train
68705,train
107740,train
147164,train
2890,train
247391,train
55438,train
15254,train
151738,train
264611,train
38423,train
325017,train
195219,train
1135,train
41087,train
123688,train
189416,train
148547,train
67417,train
64777,train
248009,train
25639,train
93895,train
13315,train
58079,train
156785,train
174776,train
190101,train
463592,train
156715,train
42712,train
107736,train
13052,train
109122,train
424785,train
78523,train
200955,train
171442,train
233068,train
105438,train
76531,train
142294,train
361089,train
335347,train
43542,train
348385,train
86447,train
51207,train
102508,train
80717,train
46237,train
117946,train
177811,train
200960,train
20694,train
50912,train
377844,train
85958,train
302492,train
125272,train
242688,train
73282,train
187662,train
57770,train
427134,train
38329,train
142216,train
114098,train
459706,train
142246,train
34419,train
30353,train
105945,train
66155,train
326348,train
56019,train
157599,train
127113,train
48359,train
102864,train
14009,train
101315,train
343680,train
340910,train
328052,train
247893,train
92970,train
11066,train
97527,train
232618,train
1818,train
1194,train
354985,train
73188,train
366177,train
70098,train
164118,train
218889,train
26539,train
92000,train
77580,train
372783,train
25232,train
52867,train
334538,train
50114,train
123399,train
369358,train
179315,train
41862,train
51703,train
375541,train
265311,train
172440,train
50951,train
42352,train
136878,train
147925,train
93453,train
83,train
153620,train
128673,train
345263,train
92392,train
10729,train
246958,train
77742,train
343969,train
153657,train
119658,train
343928,train
10971,train
64743,train
214697,train
13050,train
248176,train
387957,train
161686,train
214623,train
334100,train
382220,train
67199,train
410642,train
268128,train
358793,train
56294,train
415371,train
147944,train
231265,train
153599,train
27927,train
115221,train
37178,train
180542,train
152939,train
161235,train
372631,train
353103,train
127446,train
356790,train
87130,train
391842,train
156602,train
183645,train
239671,train
59450,train
16430,train
347719,train
48322,train
13856,train
154097,train
188629,train
222222,train
159543,train
132987,train
24365,train
394909,train
58063,train
217740,train
358392,train
164367,train
111032,train
127440,train
86837,train
124720,train
146217,train
30041,train
164385,train
337236,train
31940,train
181896,train
112066,train
395296,train
153108,train
236505,train
9663,train
86895,train
96458,train
246113,train
349403,train
13008,train
56552,train
117215,train
165170,train
29157,train
24598,train
399048,train
85721,train
24984,train
325696,train
3004,train
136263,train
67872,train
50775,train
164878,train
38561,train
92943,train
20695,train
379058,train
397673,train
4530,train
80558,train
341189,train
151611,train
156832,train
410868,train
20644,train
25704,train
59890,train
83494,train
57598,train
39,train
69159,train
210602,train
15903,train
36231,train
53474,train
343939,train
15929,train
154029,train
22018,train
382885,train
214609,train
254384,train
13594,train
197947,train
375068,train
86729,train
50495,train
3949,train
270695,train
108769,train
187147,train
383948,train
38969,train
26588,train
39388,train
6987,train
96091,train
32169,train
30143,train
120384,train
143803,train
9364,train
252393,train
91237,train
218877,train
32547,train
59158,train
38628,train
90351,train
193675,train
195862,train
90259,train
19749,train
39202,train
28672,train
355912,train
121301,train
183636,train
120963,train
3329,train
418458,train
57496,train
218177,train
348879,train
420054,train
151861,train
411917,train
236508,train
15474,train
166958,train
111030,train
202301,train
21123,train
11666,train
92381,train
15749,train
166050,train
114364,train
214989,train
69760,train
236643,train
137463,train
132340,train
80798,train
21560,train
114079,train
40899,train
90258,train
93640,train
170797,train
171349,train
156716,train
111650,train
396995,train
40455,train
4270,train
25607,train
261585,train
174024,train
69368,train
145486,train
477115,train
69027,train
34278,train
105481,train
163120,train
407945,train
361564,train
2438,train
341534,train
325032,train
60782,train
146835,train
143958,train
44051,train
162950,train
236617,train
248648,train
246974,train
267501,train
176251,train
253598,train
22887,train
355000,train
243944,train
2714,train
38983,train
162395,train
316443,train
96825,train
180920,train
24243,train
21245,train
141160,train
324338,train
358066,train
341509,train
366034,train
104212,train
97635,train
214622,train
123900,train
2531,train
386303,train
166216,train
189420,train
187340,train
153601,train
256205,train
158526,train
412556,train
149877,train
24507,train
146257,train
477251,train
4527,train
115560,train
96090,train
348873,train
174860,train
73257,train
55306,train
349263,train
45728,train
397920,train
49898,train
211528,train
11009,train
6849,train
76302,train
120124,train
146569,train
142622,train
485473,train
324057,train
103592,train
373674,train
80317,train
44124,train
39495,train
65576,train
248362,train
65604,train
50130,train
162854,train
24808,train
13323,train
23567,train
222648,train
156188,train
58272,train
79470,train
237682,train
398513,train
166171,train
260246,train
3739,train
148536,train
79454,train
127360,train
361278,train
358163,train
377157,train
429076,train
12784,train
24247,train
56154,train
32548,train
10549,train
348324,train
109244,train
239508,train
104795,train
49661,train
5146,train
96077,train
48510,train
150271,train
402461,train
82698,train
247395,train
3896,train
86653,train
219110,train
419855,train
60801,train
381192,train
116367,train
414225,train
58237,train
109871,train
246732,train
434344,train
274058,train
44969,train
85620,train
136048,train
36871,train
71080,train
15230,train
40426,train
1830,train
237063,train
158980,train
68722,train
253532,train
404368,train
177809,train
40058,train
5265,train
155285,train
94407,train
5254,train
425662,train
63719,train
153876,train
153973,train
241484,train
16625,train
118379,train
57458,train
153376,train
92890,train
94252,train
323419,train
68132,train
40619,train
246102,train
189359,train
119352,train
48703,train
333769,train
251860,train
147810,train
92949,train
320456,train
362760,train
58858,train
180174,train
88408,train
323080,train
46684,train
245639,train
101676,train
324192,train
3253,train
406067,train
10785,train
17518,train
216001,train
337373,train
269906,train
76609,train
11051,train
41568,train
359788,train
64205,train
150946,train
20084,train
127276,train
41361,train
110265,train
86830,train
410145,train
3287,train
107747,train
21866,train
167064,train
169544,train
374703,train
366455,train
149743,train
139095,train
32865,train
332729,train
9573,train
127357,train
316595,train
5663,train
149763,train
199154,train
379757,train
395301,train
374706,train
11073,train
68666,train
101731,train
114358,train
372046,train
137979,train
28567,train
36764,train
388407,train
16121,train
57619,train
382857,train
113764,train
190526,train
373193,train
415460,train
189490,train
47675,train
65435,train
357950,train
29364,train
50178,train
347322,train
63521,train
248945,train
108541,train
160018,train
272038,train
24510,train
114073,train
189360,train
86082,train
168484,train
56875,train
51900,train
86443,train
20786,train
70375,train
182789,train
366676,train
105958,train
147685,train
67876,train
259528,train
137648,train
388057,train
355231,train
167194,train
29436,train
96980,train
6851,train
117001,train
84084,train
152548,train
247103,train
146771,train
8157,train
190915,train
424111,train
76555,train
356858,train
28570,train
137930,train
67750,train
374802,train
178560,train
128100,train
5153,train
106352,train
63696,train
388474,train
88914,train
14951,train
383975,train
82716,train
182965,train
179352,train
151800,train
11965,train
37943,train
249158,train
223294,train
24833,train
391494,train
142880,train
86824,train
70069,train
400699,train
38590,train
74820,train
57425,train
247374,train
64279,train
20935,train
408488,train
46986,train
257553,train
21625,train
374209,train
323725,train
200712,train
358380,train
39301,train
41068,train
63852,train
382222,train
164656,train
192261,train
118899,train
155280,train
38368,train
108443,train
80706,train
86675,train
50314,train
34328,train
25773,train
380400,train
32423,train
125579,train
182356,train
420313,train
5193,train
59006,train
