index,split
254384,train
61871,train
34383,train
38457,train
154277,train
182969,train
86248,train
136032,train
252424,train
152548,train
50179,train
192679,train
17697,train
145653,train
137826,train
20155,train
138473,train
50946,train
391842,train
169181,train
148477,train
102495,train
17609,train
109562,train
71054,train
418458,train
15222,train
378698,train
218988,train
135698,train
15749,train
196076,train
162224,train
30023,train
72843,train
20457,train
156825,train
169157,train
127282,train
1028,train
67829,train
147163,train
484628,train
196064,train
26557,train
357790,train
12927,train
247135,train
341432,train
28627,train
211903,train
150946,train
204118,train
142875,train
215562,train
252320,train
153608,train
238299,train
191912,train
148594,train
244012,train
137898,train
316646,train
251161,train
50114,train
14029,train
241552,train
277083,train
71808,train
21623,train
22967,train
432398,train
26657,train
84524,train
93396,train
86396,train
382534,train
76531,train
222222,train
132911,train
43743,train
169385,train
143803,train
69132,train
148551,train
374108,train
35944,train
114013,train
335764,train
188754,train
111657,train
374116,train
235167,train
236561,train
570,train
333509,train
102403,train
187210,train
79480,train
127032,train
152594,train
123293,train
189402,train
48313,train
102244,train
27367,train
109897,train
92890,train
99243,train
200551,train
136048,train
11776,train
354736,train
247575,train
69477,train
343098,train
208314,train
354592,train
137683,train
247899,train
3815,train
30026,train
54388,train
27872,train
341404,train
360063,train
76285,train
46237,train
38297,train
234090,train
236555,train
185142,train
119344,train
167753,train
184689,train
148405,train
237202,train
148557,train
5682,train
269007,train
235042,train
39081,train
29251,train
364694,train
99636,train
223420,train
146670,train
338258,train
81992,train
71631,train
42351,train
374099,train
192057,train
354220,train
431355,train
113290,train
340711,train
127629,train
115221,train
36395,train
146624,train
148536,train
33686,train
10594,train
413550,train
111078,train
245639,train
247258,train
64743,train
178067,train
160574,train
239664,train
137463,train
31490,train
195522,train
199173,train
397673,train
102934,train
41516,train
16799,train
167619,train
153532,train
28765,train
354483,train
236571,train
39651,train
241528,train
141376,train
86880,train
109910,train
410862,train
13853,train
401817,train
247374,train
10503,train
74697,train
14047,train
102360,train
44910,train
54113,train
356790,train
37182,train
233068,train
348392,train
359700,train
92391,train
373364,train
105578,train
79206,train
345263,train
28557,train
42348,train
222458,train
145815,train
92402,train
432206,train
102466,train
54771,train
372052,train
95797,train
111250,train
16201,train
98645,train
261488,train
386607,train
6546,train
153994,train
28942,train
395410,train
249010,train
20539,train
72255,train
119279,train
8107,train
273542,train
212397,train
337964,train
213852,train
382885,train
89963,train
352186,train
58589,train
151445,train
15541,train
20192,train
326782,train
125125,train
182543,train
355312,train
62833,train
356824,train
372734,train
249132,train
25355,train
74514,train
89124,train
86466,train
153599,train
201002,train
341534,train
383494,train
146771,train
172923,train
47049,train
358168,train
95694,train
151544,train
474399,train
175428,train
148539,train
249049,train
172364,train
146707,train
29364,train
357164,train
115534,train
343934,train
242931,train
51207,train
90621,train
115086,train
96458,train
77343,train
80210,train
61285,train
66155,train
173805,train
154730,train
5694,train
127276,train
104607,train
318758,train
111789,train
153853,train
105386,train
105800,train
395593,train
363684,train
70028,train
231991,train
474938,train
104707,train
124690,train
246674,train
28671,train
65266,train
221532,train
219110,train
6047,train
139820,train
13846,train
402953,train
238567,train
142757,train
381959,train
199151,train
111621,train
29619,train
55962,train
79771,train
137917,train
155280,train
137934,train
29214,train
225092,train
395828,train
355816,train
109483,train
316895,train
107053,train
121477,train
415395,train
263951,train
50495,train
50917,train
413209,train
150271,train
9559,train
256884,train
336982,train
7939,train
15902,train
357725,train
173692,train
345423,train
407028,train
14081,train
26368,train
120970,train
52419,train
247477,train
382543,train
477072,train
123889,train
423848,train
382836,train
148533,train
52290,train
28831,train
116356,train
358003,train
