index,split
358405,train
80630,train
84090,train
156796,train
38633,train
354592,train
63352,train
376477,train
76567,train
119764,train
35034,train
318557,train
418422,train
273341,train
119676,train
74217,train
386297,train
216811,train
55511,train
234883,train
397339,train
33563,train
368566,train
434970,train
341419,train
59013,train
353550,train
362908,train
136745,train
380164,train
15171,train
16437,train
5163,train
355106,train
191991,train
153632,train
50191,train
137538,train
403343,train
24649,train
347038,train
23926,train
149011,train
120989,train
265056,train
147958,train
124677,train
356886,train
213724,train
86437,train
88579,train
156727,train
153994,train
173110,train
419197,train
51374,train
27233,train
232624,train
358952,train
56110,train
114090,train
137462,train
15743,train
121346,train
101059,train
378558,train
196065,train
26906,train
170962,train
117981,train
55273,train
120670,train
166433,train
204035,train
57023,train
164561,train
9235,train
378695,train
101460,train
36554,train
11765,train
374877,train
424395,train
122065,train
146197,train
173946,train
355874,train
71754,train
273710,train
27689,train
248622,train
258055,train
211549,train
236500,train
13151,train
1076,train
145656,train
62118,train
80816,train
343955,train
57488,train
369932,train
354483,train
171115,train
337170,train
110651,train
38623,train
396280,train
1977,train
138116,train
167264,train
51027,train
99776,train
42343,train
477659,train
22889,train
186660,train
32168,train
410241,train
151445,train
378367,train
236509,train
97311,train
74200,train
485400,train
269904,train
168774,train
14998,train
156723,train
236679,train
94243,train
16746,train
184354,train
178067,train
65439,train
83782,train
139301,train
383605,train
3270,train
353397,train
109566,train
236528,train
255166,train
83593,train
415391,train
169053,train
25907,train
99796,train
173891,train
196688,train
180749,train
356450,train
30856,train
81879,train
129159,train
30023,train
164925,train
3909,train
349847,train
137412,train
249464,train
54944,train
202002,train
117236,train
83905,train
7933,train
86769,train
121080,train
81855,train
16671,train
142663,train
30324,train
148350,train
158628,train
61733,train
176245,train
327401,train
234589,train
58654,train
127362,train
152042,train
183735,train
26,train
81101,train
32552,train
110689,train
156185,train
127228,train
39710,train
2734,train
397937,train
413462,train
12866,train
390721,train
405261,train
33718,train
247915,train
236456,train
60830,train
416732,train
23484,train
29419,train
36331,train
332320,train
40404,train
120653,train
58026,train
372703,train
41709,train
5998,train
166436,train
171737,train
10803,train
191088,train
50267,train
374527,train
360117,train
129454,train
89862,train
339927,train
270517,train
355292,train
63709,train
171473,train
138200,train
350513,train
127635,train
144645,train
155226,train
218876,train
40966,train
101602,train
59039,train
151744,train
274009,train
2434,train
64959,train
339369,train
11191,train
109549,train
50443,train
5793,train
168588,train
107356,train
152711,train
24939,train
344664,train
17696,train
17862,train
23019,train
101247,train
132176,train
183780,train
326335,train
74679,train
17929,train
480715,train
83434,train
347562,train
5823,train
96956,train
357024,train
25610,train
121206,train
251161,train
7313,train
75643,train
48478,train
260802,train
41000,train
153614,train
263531,train
186489,train
225092,train
379754,train
48983,train
55246,train
57509,train
50449,train
277547,train
86922,train
255856,train
48080,train
328868,train
13852,train
92932,train
55990,train
38851,train
47679,train
26500,train
234996,train
11653,train
236395,train
119668,train
63733,train
148941,train
89782,train
40807,train
358311,train
13479,train
156756,train
61560,train
372423,train
120455,train
50123,train
12927,train
172711,train
151994,train
393792,train
146671,train
173605,train
277361,train
61747,train
427575,train
40902,train
3467,train
244979,train
247813,train
358637,train
53691,train
114158,train
157735,train
36562,train
29889,train
128834,train
72152,train
354186,train
200381,train
132816,train
132047,train
175465,train
155234,train
238013,train
29191,train
104720,train
181928,train
417430,train
155279,train
15363,train
388688,train
155123,train
2705,train
72678,train
90412,train
118748,train
172109,train
413619,train
130727,train
370664,train
34134,train
347761,train
69132,train
221951,train
29363,train
97189,train
20784,train
121943,train
1922,train
416380,train
246083,train
189822,train
276119,train
48157,train
78747,train
56926,train
47067,train
62681,train
490230,train
26931,train
372679,train
120667,train
267918,train
86262,train
79145,train
101621,train
368276,train
212610,train
143868,train
89893,train
5785,train
18716,train
233410,train
91605,train
158601,train
154334,train
37209,train
78611,train
21412,train
86720,train
380806,train
172930,train
170786,train
360239,train
69478,train
81137,train
68705,train
107740,train
27062,train
2890,train
195282,train
247391,train
354190,train
55438,train
104189,train
151738,train
264611,train
277595,train
325017,train
73203,train
80641,train
1135,train
15961,train
108772,train
123688,train
271605,train
189416,train
17133,train
264152,train
53798,train
67417,train
71699,train
64777,train
25639,train
66618,train
93895,train
13315,train
156785,train
409093,train
41725,train
190101,train
463592,train
371978,train
156715,train
86606,train
42712,train
107736,train
13052,train
109122,train
171442,train
105438,train
76531,train
361089,train
275791,train
71812,train
43542,train
102934,train
51207,train
267569,train
46237,train
42917,train
90438,train
117946,train
200960,train
20694,train
39169,train
29476,train
377844,train
85958,train
302492,train
424071,train
235167,train
242688,train
73282,train
187662,train
38329,train
142216,train
114098,train
459706,train
142246,train
10661,train
34419,train
60777,train
30353,train
105945,train
66155,train
199070,train
32311,train
326348,train
56019,train
157599,train
78867,train
48359,train
14009,train
101315,train
385031,train
371997,train
415397,train
340910,train
328052,train
11066,train
45539,train
146675,train
97527,train
188707,train
275522,train
232618,train
178826,train
1818,train
21237,train
1194,train
373179,train
161427,train
72288,train
162565,train
366177,train
154315,train
382906,train
164118,train
5702,train
150163,train
218889,train
92000,train
77580,train
372783,train
25232,train
52867,train
157658,train
50114,train
56135,train
124690,train
236352,train
30199,train
10697,train
179315,train
161267,train
401605,train
108870,train
348244,train
77291,train
41862,train
375541,train
265311,train
151711,train
50951,train
89335,train
136878,train
153620,train
51413,train
128673,train
345263,train
57147,train
64664,train
246958,train
77742,train
246782,train
351173,train
222324,train
10971,train
214697,train
37361,train
248176,train
59303,train
387957,train
223280,train
161686,train
374117,train
382220,train
268128,train
83996,train
277103,train
56294,train
357175,train
415371,train
147944,train
231265,train
153599,train
115221,train
37178,train
151285,train
21621,train
84574,train
353103,train
157280,train
127446,train
246671,train
183645,train
239671,train
59450,train
347719,train
73108,train
327915,train
320394,train
48322,train
65339,train
159543,train
132987,train
24365,train
130733,train
394909,train
31346,train
358392,train
127440,train
86837,train
95814,train
40049,train
30041,train
120970,train
337236,train
31940,train
181896,train
264376,train
395296,train
95818,train
153108,train
86895,train
78840,train
349403,train
13008,train
56552,train
117215,train
165170,train
29157,train
24598,train
168671,train
358276,train
183635,train
68729,train
24984,train
89113,train
3004,train
136263,train
67872,train
164878,train
38561,train
92943,train
355102,train
379058,train
397673,train
4530,train
80558,train
214849,train
410868,train
20644,train
365207,train
166919,train
189376,train
71138,train
57598,train
22717,train
69159,train
388476,train
210602,train
358391,train
127644,train
53474,train
15929,train
113263,train
154029,train
168305,train
22018,train
382885,train
72008,train
214609,train
254384,train
197947,train
241546,train
375068,train
86729,train
137444,train
50495,train
3949,train
15541,train
270695,train
222356,train
383948,train
39388,train
96091,train
32169,train
30143,train
120384,train
9364,train
252393,train
91237,train
59158,train
90351,train
193675,train
60802,train
200551,train
29130,train
355912,train
121301,train
17146,train
120963,train
270470,train
418458,train
153939,train
91989,train
218177,train
15257,train
348879,train
365241,train
237730,train
2615,train
56292,train
411917,train
15474,train
166958,train
111030,train
21123,train
11666,train
202420,train
240934,train
127251,train
103562,train
114364,train
214989,train
69760,train
236643,train
132340,train
114079,train
373875,train
90258,train
93640,train
170797,train
432400,train
111038,train
76143,train
102706,train
101903,train
236545,train
11958,train
119844,train
29335,train
46729,train
174024,train
69027,train
77668,train
369707,train
357454,train
6272,train
61787,train
274153,train
34278,train
