index,split
148757,train
464325,train
354581,train
340504,train
327133,train
24115,train
122065,train
66622,train
64743,train
64277,train
90412,train
128309,train
71087,train
172592,train
31490,train
359334,train
391842,train
97223,train
142875,train
60033,train
91575,train
129427,train
22887,train
131264,train
89866,train
2530,train
96110,train
71865,train
263949,train
316911,train
183645,train
98231,train
219766,train
3177,train
16051,train
241498,train
57425,train
147685,train
105495,train
247907,train
570,train
386538,train
29955,train
22181,train
175402,train
67756,train
148491,train
218418,train
116909,train
82004,train
74544,train
352186,train
26368,train
112175,train
25262,train
247899,train
105755,train
343928,train
241476,train
145718,train
236464,train
124720,train
87682,train
173893,train
167900,train
176087,train
222461,train
353550,train
348082,train
164656,train
56520,train
178826,train
86895,train
181188,train
355771,train
356682,train
98019,train
466685,train
401138,train
154326,train
125243,train
383975,train
402020,train
433545,train
62478,train
407945,train
195579,train
148643,train
127192,train
146432,train
345263,train
153675,train
31419,train
415164,train
83122,train
24647,train
209965,train
88957,train
85362,train
202304,train
386103,train
144337,train
433701,train
385854,train
154059,train
357433,train
127440,train
104733,train
104338,train
428164,train
374895,train
172519,train
46153,train
28584,train
151385,train
104388,train
10936,train
58074,train
61728,train
90288,train
40966,train
363169,train
164929,train
333400,train
84835,train
72077,train
128060,train
388826,train
148439,train
54771,train
154730,train
62459,train
137946,train
209661,train
172322,train
271514,train
188145,train
171117,train
166950,train
19761,train
156799,train
104429,train
277553,train
17508,train
111646,train
182017,train
151386,train
375541,train
188955,train
87,train
347927,train
112337,train
40402,train
4816,train
34074,train
115725,train
107734,train
2528,train
25607,train
86905,train
69604,train
55061,train
94987,train
416306,train
17942,train
76318,train
60837,train
474796,train
231452,train
153246,train
83132,train
244331,train
107727,train
104767,train
394142,train
414615,train
116793,train
187002,train
27927,train
76299,train
61759,train
36628,train
29436,train
114357,train
164878,train
328288,train
10781,train
62833,train
82932,train
315852,train
24834,train
8060,train
318555,train
146235,train
37611,train
242138,train
248648,train
156752,train
386126,train
130088,train
74377,train
40058,train
153707,train
101412,train
16466,train
251860,train
316029,train
26928,train
265311,train
18881,train
67425,train
234034,train
28314,train
86769,train
148440,train
110159,train
14034,train
357454,train
236457,train
146942,train
247757,train
83703,train
91977,train
134006,train
179337,train
156809,train
192057,train
214504,train
10491,train
159008,train
10099,train
39327,train
156795,train
157280,train
316908,train
26944,train
89664,train
357663,train
358240,train
125717,train
136306,train
365519,train
21892,train
173754,train
386381,train
215674,train
46962,train
39160,train
69769,train
254386,train
259170,train
201814,train
413550,train
395492,train
359680,train
15641,train
355186,train
344396,train
50191,train
415016,train
48082,train
80782,train
104029,train
68722,train
53944,train
106352,train
53458,train
17519,train
252295,train
104189,train
374703,train
335281,train
102011,train
238662,train
13041,train
24601,train
10888,train
28566,train
139307,train
58069,train
179661,train
136666,train
77291,train
148496,train
277593,train
236386,train
252490,train
62516,train
1135,train
247182,train
127444,train
37241,train
191991,train
50718,train
28613,train
350109,train
396530,train
379468,train
85135,train
101602,train
267918,train
135762,train
140829,train
145653,train
89128,train
44704,train
163653,train
33481,train
59043,train
93023,train
91422,train
60785,train
19475,train
104038,train
93309,train
14326,train
87526,train
69654,train
104783,train
187340,train
382534,train
38238,train
115611,train
87051,train
155361,train
61733,train
43743,train
20017,train
235100,train
103253,train
382888,train
75223,train
5998,train
113349,train
494701,train
372585,train
103028,train
245110,train
244332,train
114328,train
325032,train
163018,train
268128,train
242963,train
246671,train
373636,train
50268,train
123994,train
480889,train
76097,train
336494,train
41588,train
188701,train
92392,train
163007,train
18474,train
10495,train
78795,train
276869,train
84074,train
211478,train
200906,train
109404,train
43259,train
29021,train
337768,train
63467,train
63466,train
157919,train
341736,train
367078,train
384069,train
57510,train
88931,train
434344,train
76983,train
60776,train
50288,train
90339,train
42987,train
374509,train
168688,train
103031,train
62854,train
148577,train
166433,train
231686,train
248944,train
277554,train
256884,train
182984,train
91584,train
58160,train
26540,train
199491,train
149988,train
233715,train
411025,train
23028,train
112270,train
233068,train
178434,train
252424,train
355016,train
331428,train
109616,train
190033,train
65756,train
25067,train
