index,split
236505,train
169053,train
67644,train
9559,train
359724,train
247902,train
148510,train
83501,train
38271,train
172863,train
109115,train
494131,train
360694,train
415423,train
252348,train
81909,train
142817,train
63521,train
38104,train
102388,train
337754,train
124429,train
24818,train
151598,train
148877,train
107845,train
414030,train
131022,train
28961,train
60795,train
155747,train
381275,train
123293,train
86445,train
177240,train
94684,train
123688,train
421025,train
151445,train
5315,train
354426,train
8763,train
372679,train
2532,train
146653,train
28627,train
170466,train
21,train
24833,train
219259,train
27256,train
50709,train
61714,train
377844,train
213582,train
148556,train
220594,train
19059,train
84063,train
109598,train
18515,train
234589,train
3177,train
356888,train
236400,train
89338,train
173718,train
125812,train
51713,train
415395,train
99875,train
171016,train
13252,train
148551,train
354581,train
61915,train
376477,train
82386,train
117978,train
79507,train
94823,train
337373,train
102113,train
170549,train
112564,train
155279,train
256422,train
107713,train
96984,train
196081,train
234035,train
335930,train
72883,train
18593,train
166171,train
90621,train
26550,train
374538,train
359680,train
354341,train
246968,train
10722,train
5560,train
153661,train
217736,train
360851,train
99723,train
373356,train
373868,train
72881,train
161924,train
187267,train
172440,train
373982,train
356449,train
148517,train
237202,train
381476,train
168878,train
28932,train
399583,train
123399,train
10121,train
39081,train
386609,train
32168,train
70069,train
146554,train
2705,train
341534,train
105831,train
116223,train
160276,train
137910,train
354393,train
214609,train
148247,train
78321,train
74697,train
146487,train
241492,train
8528,train
148536,train
137905,train
239517,train
96096,train
222222,train
261194,train
29722,train
110392,train
357740,train
244331,train
405662,train
12002,train
104805,train
421667,train
146671,train
137904,train
12784,train
361222,train
408708,train
92955,train
36398,train
137419,train
108885,train
127113,train
73111,train
187832,train
121943,train
93406,train
318647,train
136048,train
256954,train
247258,train
276308,train
198394,train
427195,train
415004,train
372701,train
102106,train
140204,train
40405,train
359334,train
92377,train
345134,train
414752,train
56011,train
403343,train
463592,train
150754,train
92367,train
85549,train
48478,train
156766,train
114013,train
80706,train
413619,train
16200,train
153657,train
356802,train
275460,train
187294,train
223051,train
359353,train
173675,train
20536,train
252351,train
114100,train
340547,train
232723,train
26561,train
62681,train
235614,train
249464,train
45063,train
146464,train
393456,train
29388,train
355249,train
474399,train
63220,train
38395,train
374169,train
357950,train
248775,train
31725,train
65498,train
38969,train
91086,train
183809,train
420054,train
92964,train
38206,train
153608,train
427375,train
62459,train
326959,train
84420,train
265110,train
152912,train
153822,train
111018,train
109122,train
239058,train
39197,train
148573,train
264097,train
89318,train
356479,train
220601,train
232861,train
189822,train
107123,train
349263,train
54113,train
273787,train
63921,train
254621,train
127622,train
367078,train
372776,train
389762,train
29371,train
150271,train
80717,train
395301,train
403574,train
318758,train
377525,train
36852,train
325858,train
105800,train
92345,train
382490,train
64471,train
149807,train
168484,train
120597,train
92931,train
74325,train
168959,train
74994,train
235654,train
29618,train
337824,train
494701,train
432398,train
276826,train
59031,train
333275,train
30136,train
171442,train
97527,train
373368,train
91079,train
271335,train
102397,train
166216,train
319738,train
111086,train
141167,train
428164,train
147941,train
46686,train
252469,train
319234,train
99232,train
386592,train
343098,train
111948,train
236598,train
458030,train
372682,train
37336,train
121301,train
28621,train
234090,train
36321,train
11889,train
5180,train
157311,train
31738,train
18660,train
270465,train
59461,train
270405,train
121072,train
148607,train
58059,train
260388,train
50857,train
22955,train
142479,train
71705,train
50288,train
160743,train
409197,train
166150,train
236449,train
40271,train
359367,train
57995,train
172245,train
142782,train
40098,train
134965,train
105836,train
358197,train
84524,train
153039,train
164951,train
13323,train
373915,train
200631,train
418011,train
424295,train
187090,train
108776,train
24115,train
58052,train
60900,train
88915,train
41978,train
44969,train
62263,train
118748,train
152345,train
408488,train
28572,train
5151,train
133360,train
40446,train
401707,train
64595,train
136408,train
153620,train
138473,train
19155,train
155193,train
166050,train
36397,train
153707,train
136279,train
41588,train
420629,train
397920,train
19165,train
54808,train
104714,train
156809,train
359804,train
89782,train
44050,train
56552,train
158604,train
80672,train
37182,train
26567,train
20761,train
72842,train
236668,train
333420,train
199151,train
34667,train
50955,train
23484,train
65934,train
64184,train
121132,train
393459,train
85958,train
153853,train
334991,train
187127,train
151738,train
162992,train
332729,train
83494,train
121008,train
154097,train
50810,train
359706,train
344664,train
86388,train
104231,train
30414,train
246529,train
11629,train
270729,train
222213,train
249132,train
146835,train
236478,train
184606,train
56294,train
170623,train
146235,train
327035,train
192057,train
146450,train
137418,train
68446,train
407010,train
76293,train
357992,train
148427,train
164367,train
334093,train
151045,train
148491,train
180174,train
154105,train
14946,train
170797,train
84028,train
28851,train
53564,train
60801,train
105225,train
91041,train
9206,train
5302,train
172923,train
48157,train
357832,train
60837,train
145481,train
358567,train
163311,train
343680,train
171118,train
236626,train
188224,train
333769,train
256884,train
127338,train
356477,train
163688,train
316016,train
208921,train
17057,train
86720,train
65672,train
154410,train
396887,train
28870,train
32225,train
380100,train
271416,train
367052,train
41083,train
66155,train
199150,train
28358,train
148521,train
247371,train
236457,train
57060,train
149877,train
243630,train
18474,train
6985,train
48567,train
195272,train
173888,train
97228,train
73282,train
409150,train
13923,train
89441,train
387760,train
234994,train
38388,train
39012,train
42814,train
355312,train
247268,train
424393,train
433960,train
354373,train
29288,train
74514,train
91748,train
58268,train
43259,train
40903,train
355101,train
183040,train
405070,train
86837,train
277553,train
459778,train
259528,train
109907,train
76814,train
253587,train
153606,train
84074,train
28566,train
38457,train
61756,train
321133,train
107137,train
68705,train
40988,train
120133,train
101460,train
395410,train
95774,train
86755,train
82048,train
127248,train
61531,train
106352,train
414469,train
104390,train
339651,train
386610,train
9548,train
185561,train
275008,train
236641,train
127360,train
89664,train
173607,train
219766,train
378289,train
38105,train
34,train
386750,train
331379,train
115997,train
148561,train
248880,train
348889,train
108196,train
404407,train
39876,train
133890,train
127370,train
374123,train
327843,train
63467,train
116388,train
160242,train
69698,train
148606,train
54422,train
192172,train
381192,train
316911,train
199757,train
397673,train
75949,train
142294,train
37178,train
148437,train
357725,train
142697,train
86443,train
93925,train
133747,train
93921,train
429057,train
271514,train
3466,train
359563,train
123040,train
211872,train
411737,train
169933,train
53786,train
62833,train
72240,train
170448,train
58673,train
202898,train
221725,train
332317,train
246871,train
121203,train
60807,train
247080,train
245639,train
61224,train
5105,train
40900,train
145486,train
95694,train
361438,train
388474,train
198965,train
276072,train
148575,train
200386,train
52786,train
16203,train
177229,train
153588,train
1076,train
421874,train
13872,train
352740,train
137648,train
140398,train
146569,train
83122,train
11935,train
35539,train
156767,train
395407,train
232626,train
39986,train
182965,train
236522,train
48978,train
393402,train
53296,train
171597,train
147164,train
410868,train
256417,train
150706,train
147921,train
357554,train
64293,train
20458,train
357979,train
45919,train
179543,train
246946,train
161686,train
115567,train
29364,train
28577,train
53292,train
58907,train
161309,train
191913,train
209661,train
267937,train
6848,train
270517,train
107356,train
164179,train
100029,train
70374,train
89684,train
61856,train
84441,train
189379,train
184217,train
84575,train
3817,train
7313,train
115221,train
77296,train
149776,train
1475,train
61871,train
77584,train
63695,train
377589,train
172322,train
360256,train
137907,train
204179,train
46687,train
44359,train
352186,train
93876,train
30045,train
154307,train
248009,train
41862,train
41600,train
146624,train
57488,train
132860,train
165611,train
142622,train
88898,train
92970,train
277124,train
14034,train
216915,train
144613,train
97607,train
373995,train
149216,train
64778,train
130968,train
173618,train
124693,train
125561,train
151093,train
53691,train
86082,train
396225,train
246932,train
818,train
23667,train
374393,train
368347,train
253532,train
172451,train
367819,train
353550,train
322603,train
92890,train
182991,train
26557,train
253250,train
118723,train
16201,train
327495,train
58515,train
78924,train
57382,train
398032,train
247766,train
160574,train
80714,train
268126,train
146982,train
177882,train
42195,train
373901,train
27233,train
386303,train
216009,train
421723,train
140660,train
3952,train
15,train
74820,train
246732,train
109152,train
39519,train
420266,train
265544,train
408487,train
100347,train
273994,train
350513,train
23923,train
102858,train
375548,train
45583,train
22706,train
214394,train
115929,train
196058,train
236481,train
60800,train
88470,train
86683,train
27407,train
11899,train
6546,train
397010,train
356490,train
25042,train
200926,train
379058,train
135698,train
18456,train
153966,train
65266,train
180305,train
164658,train
59304,train
76461,train
376006,train
141826,train
10525,train
86466,train
347908,train
119320,train
111737,train
270695,train
142870,train
83593,train
52785,train
383551,train
34663,train
193784,train
187093,train
102378,train
153670,train
246762,train
48510,train
29275,train
222458,train
358690,train
119279,train
72578,train
332600,train
358876,train
36875,train
3004,train
9350,train
105924,train
30685,train
26729,train
474400,train
119317,train
358392,train
104484,train
196033,train
93309,train
340165,train
91403,train
84022,train
41981,train
151994,train
86423,train
12886,train
105406,train
241579,train
84031,train
135185,train
90082,train
355231,train
354187,train
28934,train
270718,train
465781,train
89675,train
374920,train
99243,train
148611,train
362186,train
90672,train
12959,train
32550,train
12920,train
148814,train
81574,train
49661,train
249049,train
145487,train
333509,train
52863,train
119309,train
117802,train
105277,train
84746,train
153944,train
225092,train
252374,train
128054,train
107736,train
96974,train
208109,train
33927,train
160379,train
152614,train
382547,train
146335,train
148557,train
372708,train
20640,train
102091,train
238299,train
239237,train
