index,split
432206,train
80630,train
84090,train
156796,train
354592,train
63352,train
376477,train
76567,train
119764,train
35034,train
76539,train
418422,train
273341,train
24840,train
153941,train
216811,train
70306,train
234883,train
187210,train
397339,train
33563,train
368566,train
434970,train
341419,train
59013,train
362908,train
136745,train
16437,train
355106,train
191991,train
137538,train
403343,train
24649,train
347038,train
23926,train
149011,train
392839,train
142692,train
120989,train
147958,train
276308,train
124677,train
356886,train
213724,train
200024,train
86437,train
88579,train
156727,train
153994,train
419197,train
68671,train
88870,train
51374,train
27233,train
232624,train
358952,train
241528,train
15743,train
45610,train
386219,train
378558,train
360802,train
10834,train
232274,train
26906,train
170962,train
153977,train
55273,train
120670,train
244054,train
75628,train
166433,train
204035,train
164561,train
423119,train
147948,train
378695,train
11765,train
126759,train
424395,train
26630,train
417846,train
151544,train
258055,train
211549,train
420269,train
236500,train
407012,train
145656,train
80816,train
343955,train
74514,train
417996,train
223720,train
369932,train
354483,train
316911,train
171115,train
337170,train
61637,train
38623,train
1977,train
99776,train
201183,train
22889,train
4279,train
186660,train
32168,train
410241,train
126851,train
209413,train
151445,train
247929,train
74200,train
485400,train
246946,train
269904,train
168774,train
247913,train
373335,train
142843,train
10592,train
14998,train
236679,train
152172,train
129427,train
56697,train
249460,train
16746,train
12834,train
184354,train
178067,train
65439,train
83782,train
383605,train
464388,train
61516,train
109566,train
236528,train
255166,train
83593,train
415391,train
169053,train
25907,train
56966,train
173891,train
196688,train
76461,train
156754,train
30023,train
270469,train
142817,train
349847,train
395124,train
83905,train
117663,train
151281,train
7933,train
86769,train
121080,train
142663,train
30324,train
148350,train
158628,train
61733,train
16200,train
133097,train
327401,train
234589,train
220539,train
58654,train
152042,train
359519,train
81101,train
32552,train
156185,train
127228,train
63796,train
2734,train
413462,train
12866,train
247915,train
236456,train
95842,train
23484,train
29419,train
36331,train
332320,train
40404,train
120653,train
41709,train
5998,train
3800,train
166436,train
5105,train
171737,train
10803,train
191088,train
41600,train
374527,train
129454,train
29160,train
89862,train
165385,train
97223,train
270517,train
138200,train
192178,train
372739,train
127635,train
144645,train
40966,train
355114,train
74364,train
59039,train
151744,train
2434,train
156363,train
133105,train
48161,train
11191,train
109549,train
50443,train
5793,train
11027,train
107356,train
219401,train
24939,train
344664,train
23019,train
101247,train
183780,train
74679,train
17929,train
480715,train
214617,train
240008,train
5823,train
65266,train
61721,train
251161,train
4770,train
144982,train
328905,train
75643,train
195579,train
48478,train
408708,train
260802,train
374057,train
41000,train
153614,train
263531,train
225092,train
196061,train
55246,train
215999,train
50449,train
23563,train
182569,train
48080,train
71046,train
328868,train
241925,train
13852,train
92932,train
23475,train
55990,train
209044,train
26500,train
234996,train
11653,train
187595,train
236395,train
119668,train
99977,train
228752,train
63733,train
89782,train
40807,train
142870,train
34140,train
161600,train
156756,train
61560,train
58160,train
12927,train
14321,train
172711,train
372708,train
46,train
393792,train
79264,train
146671,train
368812,train
38639,train
277361,train
87963,train
427575,train
40902,train
247813,train
187093,train
358637,train
8763,train
114158,train
102113,train
36562,train
29889,train
128834,train
246947,train
236571,train
354186,train
200381,train
412191,train
132047,train
246881,train
236457,train
16436,train
175465,train
238013,train
29191,train
104720,train
181928,train
155279,train
15363,train
388688,train
354220,train
155123,train
72678,train
90412,train
137837,train
172109,train
413619,train
130727,train
370664,train
144225,train
34134,train
109883,train
69132,train
221951,train
29363,train
97189,train
20784,train
121943,train
355312,train
63220,train
258038,train
416380,train
246083,train
189822,train
276119,train
12920,train
48157,train
3913,train
56926,train
358165,train
47067,train
62681,train
364343,train
26931,train
372679,train
85272,train
86262,train
368276,train
212610,train
89893,train
241477,train
18716,train
67861,train
108042,train
380806,train
360239,train
396074,train
162257,train
69478,train
81137,train
27062,train
2890,train
247391,train
41076,train
64876,train
354190,train
55438,train
15254,train
104189,train
151738,train
325017,train
73203,train
152074,train
80641,train
195219,train
1135,train
123688,train
271605,train
67417,train
71699,train
64777,train
248009,train
25639,train
66618,train
93895,train
58079,train
409093,train
41725,train
174776,train
372683,train
371978,train
156715,train
86606,train
42712,train
107736,train
107725,train
424785,train
200955,train
171442,train
233068,train
105438,train
76531,train
142294,train
275791,train
335347,train
102934,train
398461,train
51207,train
102508,train
80717,train
46237,train
117946,train
212108,train
177811,train
377844,train
302492,train
424071,train
235167,train
5520,train
57770,train
427134,train
142216,train
142246,train
34419,train
60777,train
30353,train
66155,train
199070,train
32311,train
56019,train
157599,train
48359,train
101315,train
385031,train
371997,train
415397,train
343680,train
328052,train
247893,train
92970,train
40389,train
146675,train
97527,train
275522,train
178826,train
1818,train
21237,train
1194,train
161427,train
72288,train
354985,train
73188,train
162565,train
79045,train
154315,train
382906,train
164118,train
40831,train
5702,train
150163,train
26539,train
52867,train
334538,train
86420,train
157658,train
50114,train
123399,train
124690,train
172364,train
30199,train
10697,train
179315,train
161267,train
401605,train
108870,train
348244,train
386203,train
51703,train
172440,train
42352,train
89335,train
147925,train
83,train
51413,train
128673,train
345263,train
92392,train
64664,train
10729,train
246782,train
343969,train
153657,train
222324,train
119658,train
343928,train
10971,train
64743,train
386106,train
37361,train
13050,train
248176,train
59303,train
223280,train
161686,train
374117,train
334100,train
67199,train
410642,train
268128,train
83996,train
56294,train
334588,train
115504,train
357175,train
415371,train
147944,train
231265,train
153599,train
27927,train
115221,train
180542,train
152939,train
161235,train
84574,train
353103,train
157280,train
356790,train
86434,train
391842,train
156602,train
183645,train
59450,train
347719,train
73108,train
327915,train
320394,train
65339,train
154097,train
222222,train
84867,train
132987,train
24365,train
119385,train
130733,train
394909,train
31346,train
58063,train
358392,train
164367,train
111032,train
127440,train
124720,train
177804,train
146217,train
40049,train
164385,train
120970,train
337236,train
31940,train
181896,train
264376,train
326721,train
95818,train
153108,train
86895,train
96458,train
78840,train
246113,train
13008,train
117215,train
29157,train
24598,train
32582,train
358276,train
399048,train
85721,train
152689,train
24984,train
325696,train
89113,train
3004,train
136263,train
67872,train
50775,train
194872,train
423009,train
20695,train
397673,train
4530,train
5187,train
66785,train
80558,train
341189,train
214849,train
151611,train
156832,train
410868,train
365207,train
59890,train
166919,train
189376,train
22717,train
388476,train
232499,train
15903,train
36231,train
31345,train
343939,train
168305,train
22018,train
382885,train
72008,train
214609,train
254384,train
13594,train
197947,train
241546,train
375068,train
137444,train
50495,train
15541,train
270695,train
108769,train
383948,train
38969,train
26588,train
39388,train
6987,train
30143,train
143803,train
9364,train
91237,train
218877,train
59158,train
193675,train
195862,train
90259,train
19749,train
200551,train
29130,train
355912,train
15395,train
183636,train
17146,train
89124,train
120963,train
3329,train
393461,train
418458,train
153939,train
91989,train
218177,train
15257,train
348879,train
151861,train
365241,train
105276,train
237730,train
2615,train
56292,train
236508,train
202301,train
21123,train
11666,train
92381,train
202420,train
15749,train
240934,train
128996,train
127251,train
103562,train
166050,train
114364,train
236643,train
137463,train
132340,train
36859,train
80798,train
21560,train
417826,train
373875,train
57446,train
170797,train
171349,train
156716,train
111650,train
396995,train
25607,train
76143,train
102706,train
101903,train
236545,train
11958,train
119844,train
46729,train
145486,train
69027,train
357454,train
6272,train
61787,train
105481,train
174105,train
407945,train
361564,train
13881,train
2438,train
341534,train
154059,train
325032,train
316686,train
41744,train
146835,train
41979,train
143958,train
