index,split
358405,train
80630,train
84090,train
156796,train
38633,train
354592,train
76567,train
35034,train
38886,train
76539,train
318557,train
418422,train
273341,train
24840,train
119676,train
153941,train
74217,train
216811,train
70306,train
55511,train
234883,train
187210,train
397339,train
33563,train
55996,train
368566,train
341419,train
59013,train
353550,train
362908,train
136745,train
380164,train
193974,train
15171,train
5163,train
355106,train
153632,train
50191,train
137538,train
403343,train
24649,train
347038,train
107519,train
87778,train
149011,train
392839,train
265056,train
276308,train
124677,train
356886,train
353039,train
38217,train
88579,train
173110,train
68671,train
88870,train
232624,train
56110,train
114090,train
137462,train
241528,train
15743,train
45610,train
386219,train
121346,train
101059,train
360802,train
232274,train
196065,train
26906,train
170962,train
117981,train
55273,train
120670,train
244054,train
75628,train
166433,train
204035,train
57023,train
9235,train
391293,train
101460,train
36554,train
102007,train
11765,train
126759,train
374877,train
424395,train
122065,train
146197,train
173946,train
71754,train
26630,train
273710,train
211549,train
13151,train
1076,train
145656,train
80816,train
347315,train
57488,train
74514,train
223720,train
369932,train
316911,train
171115,train
337170,train
110651,train
102407,train
82540,train
1977,train
138116,train
51027,train
99776,train
42343,train
22889,train
358656,train
4279,train
186660,train
20761,train
410241,train
126851,train
209413,train
151445,train
247929,train
265290,train
236509,train
97311,train
74200,train
246946,train
269904,train
168774,train
119317,train
247913,train
107123,train
142843,train
10592,train
14998,train
156723,train
236679,train
94243,train
56697,train
16746,train
178067,train
83782,train
139301,train
383605,train
3270,train
353397,train
464388,train
61516,train
109566,train
236528,train
255166,train
169053,train
25907,train
56966,train
99796,train
196688,train
180749,train
340298,train
156754,train
3090,train
81879,train
30023,train
270469,train
164925,train
3909,train
142817,train
137412,train
202002,train
117236,train
83905,train
117663,train
40116,train
86769,train
121080,train
81855,train
16671,train
142663,train
30324,train
148350,train
333862,train
61733,train
16200,train
176245,train
133097,train
327401,train
220539,train
127362,train
152042,train
183735,train
26,train
81101,train
110689,train
156185,train
127228,train
39710,train
63796,train
397937,train
413462,train
12866,train
390721,train
416732,train
23484,train
29419,train
154307,train
36331,train
332320,train
40404,train
120653,train
58026,train
157643,train
41709,train
23923,train
166436,train
5105,train
171737,train
10803,train
176086,train
191088,train
50267,train
124921,train
41600,train
374737,train
374527,train
129454,train
29160,train
165385,train
97223,train
339927,train
270517,train
355292,train
171473,train
138200,train
192178,train
372739,train
31942,train
127635,train
144645,train
218876,train
101602,train
355114,train
74364,train
59039,train
151744,train
274009,train
339369,train
133105,train
48161,train
109549,train
66104,train
5793,train
152711,train
344664,train
17696,train
326335,train
74679,train
17929,train
214617,train
240008,train
65266,train
61721,train
25610,train
121206,train
251161,train
4770,train
7313,train
144982,train
328905,train
195579,train
48478,train
408708,train
374057,train
18486,train
379754,train
196061,train
48983,train
57509,train
215999,train
146867,train
50449,train
277547,train
86922,train
23563,train
182569,train
48080,train
71046,train
328868,train
241925,train
13852,train
47679,train
209044,train
26500,train
114117,train
11653,train
187595,train
236395,train
119668,train
99977,train
228752,train
148941,train
89782,train
40807,train
41691,train
142870,train
16844,train
34140,train
418994,train
13479,train
156756,train
372423,train
58160,train
120455,train
50123,train
12927,train
14321,train
372708,train
151994,train
491167,train
354037,train
368812,train
277361,train
61747,train
87963,train
427575,train
3467,train
244979,train
247813,train
187093,train
146554,train
101412,train
114158,train
102113,train
157735,train
29889,train
128834,train
246947,train
72152,train
236571,train
137701,train
354186,train
246881,train
236457,train
16436,train
155234,train
238013,train
29191,train
48456,train
104720,train
181928,train
388688,train
132802,train
2705,train
72678,train
90412,train
137837,train
172109,train
86934,train
130727,train
370664,train
144225,train
155222,train
109883,train
5775,train
29363,train
421723,train
97189,train
20784,train
355312,train
63220,train
1922,train
416380,train
246083,train
276119,train
240230,train
78747,train
3913,train
358165,train
47067,train
490230,train
26931,train
150854,train
267918,train
85272,train
116229,train
86262,train
79145,train
212610,train
143868,train
241477,train
18716,train
91605,train
67861,train
108042,train
154334,train
37209,train
21412,train
86720,train
172930,train
170786,train
360239,train
396074,train
162257,train
69478,train
153166,train
97378,train
68705,train
27062,train
195282,train
41076,train
64876,train
104189,train
151738,train
264611,train
277595,train
38423,train
80641,train
195219,train
108772,train
189416,train
17133,train
264152,train
53798,train
71699,train
248009,train
25639,train
66618,train
93895,train
13315,train
58079,train
156785,train
409093,train
41725,train
174776,train
372683,train
86606,train
42712,train
107736,train
107725,train
109122,train
78523,train
200955,train
233068,train
76531,train
361089,train
71812,train
335347,train
348385,train
86447,train
267569,train
90438,train
212108,train
177811,train
200960,train
20694,train
39169,train
50912,train
29476,train
85958,train
302492,train
424071,train
235167,train
73282,train
5520,train
187662,train
57770,train
427134,train
38329,train
114098,train
142905,train
459706,train
10661,train
60777,train
30353,train
105945,train
66155,train
199070,train
32311,train
326348,train
127113,train
102864,train
14009,train
385031,train
371997,train
415397,train
343680,train
340910,train
328052,train
247893,train
92970,train
11066,train
45539,train
40389,train
146675,train
232618,train
1818,train
21237,train
198038,train
1194,train
373179,train
161427,train
72288,train
354985,train
73188,train
162565,train
366177,train
79045,train
154315,train
210734,train
70098,train
382906,train
5702,train
218889,train
26539,train
92000,train
372783,train
25232,train
157658,train
123399,train
56135,train
124690,train
236352,train
172364,train
369358,train
30199,train
161267,train
108870,train
348244,train
386203,train
41862,train
51703,train
375541,train
265311,train
151711,train
172440,train
89335,train
136878,train
147925,train
93453,train
153620,train
345263,train
92392,train
57147,train
64664,train
246958,train
77742,train
246782,train
343969,train
153657,train
351173,train
64743,train
386106,train
214697,train
37361,train
13050,train
223280,train
214623,train
382220,train
67199,train
410642,train
83996,train
358793,train
334588,train
147944,train
231265,train
153599,train
27927,train
37178,train
21621,train
161235,train
372631,train
35140,train
353103,train
127446,train
87130,train
391842,train
156602,train
183645,train
239671,train
347719,train
58501,train
73108,train
48322,train
13856,train
65339,train
84867,train
159543,train
368509,train
119385,train
31346,train
58063,train
164367,train
111032,train
127440,train
86837,train
124720,train
177804,train
146217,train
40049,train
30041,train
164385,train
120970,train
337236,train
181896,train
264376,train
326721,train
153108,train
96458,train
246113,train
56552,train
117215,train
168671,train
358276,train
399048,train
85721,train
183635,train
152689,train
68729,train
325696,train
89113,train
136263,train
164878,train
194872,train
423009,train
38561,train
92943,train
20695,train
4530,train
5187,train
80558,train
341189,train
151611,train
156832,train
410868,train
10981,train
25704,train
365207,train
59890,train
166919,train
189376,train
71138,train
57598,train
39,train
22717,train
69159,train
210602,train
358391,train
53474,train
113263,train
144260,train
154029,train
168305,train
22018,train
72008,train
13594,train
197947,train
241546,train
375068,train
86729,train
137444,train
15541,train
270695,train
187147,train
38969,train
96091,train
32169,train
252393,train
38628,train
90351,train
193675,train
60802,train
90259,train
19749,train
200551,train
39202,train
29130,train
355912,train
183636,train
17146,train
89124,train
120963,train
3329,train
270470,train
393461,train
418458,train
57496,train
153939,train
91989,train
218177,train
348879,train
420054,train
151861,train
237730,train
56292,train
236508,train
61893,train
111030,train
202301,train
21123,train
11666,train
202420,train
15749,train
128996,train
103562,train
114364,train
214989,train
69760,train
236643,train
36859,train
21560,train
417826,train
40899,train
57446,train
90258,train
170797,train
171349,train
156716,train
111650,train
396995,train
111038,train
4270,train
25607,train
76143,train
399464,train
101903,train
29335,train
261585,train
46729,train
174024,train
145486,train
477115,train
69027,train
