index,split
236505,train
169053,train
67644,train
9559,train
359724,train
247902,train
148510,train
83501,train
38271,train
172863,train
109115,train
10803,train
257862,train
494131,train
360694,train
415423,train
252348,train
399085,train
81909,train
142817,train
141816,train
58948,train
25687,train
63521,train
389518,train
38104,train
28608,train
102388,train
337754,train
55511,train
40833,train
124429,train
58826,train
24818,train
151598,train
148877,train
107845,train
21866,train
414030,train
131022,train
28961,train
60795,train
155747,train
235101,train
381275,train
123293,train
86445,train
42813,train
177240,train
94684,train
181357,train
144324,train
123688,train
171046,train
60781,train
421025,train
151445,train
65433,train
5315,train
354426,train
8763,train
372679,train
98779,train
2532,train
146653,train
389447,train
28627,train
339369,train
170466,train
21,train
24833,train
41708,train
219259,train
27256,train
88579,train
27641,train
50709,train
156816,train
17693,train
65663,train
29961,train
137897,train
61714,train
235190,train
377844,train
188629,train
213582,train
148556,train
12872,train
19749,train
220594,train
54754,train
19059,train
84063,train
109598,train
18515,train
13469,train
234589,train
3177,train
230124,train
356888,train
236400,train
89338,train
173718,train
125812,train
9557,train
156715,train
51713,train
241517,train
109558,train
415395,train
99875,train
31496,train
171016,train
13252,train
17422,train
160538,train
148551,train
354581,train
247234,train
61915,train
55113,train
4629,train
376477,train
360484,train
82386,train
366049,train
117978,train
79507,train
10731,train
343964,train
94823,train
87655,train
337373,train
102113,train
170549,train
112564,train
155279,train
256422,train
107713,train
96984,train
196081,train
57395,train
140031,train
234035,train
97646,train
324485,train
335930,train
72883,train
18593,train
166171,train
50656,train
90621,train
150465,train
26550,train
64252,train
374538,train
359680,train
199154,train
164925,train
354341,train
352066,train
341189,train
11563,train
246968,train
10722,train
5560,train
153661,train
217736,train
50326,train
107823,train
360851,train
99723,train
373356,train
188172,train
157248,train
373868,train
164181,train
72881,train
161924,train
321785,train
191732,train
187267,train
172440,train
373982,train
25704,train
356449,train
109620,train
215937,train
148517,train
237202,train
381476,train
168878,train
28932,train
399583,train
109574,train
123399,train
10121,train
114073,train
39081,train
59512,train
249546,train
386609,train
92151,train
32168,train
108922,train
51022,train
70069,train
146554,train
2705,train
209801,train
341534,train
105831,train
116223,train
160276,train
137910,train
354393,train
130872,train
371652,train
214609,train
148247,train
246103,train
273309,train
78321,train
280220,train
183645,train
74697,train
146487,train
241492,train
8528,train
148536,train
137905,train
239517,train
156783,train
96096,train
222222,train
261194,train
29722,train
111032,train
62166,train
50205,train
110392,train
357740,train
48056,train
514,train
190699,train
40302,train
244331,train
405662,train
12002,train
104805,train
209044,train
421667,train
146671,train
137904,train
12784,train
63466,train
74952,train
59607,train
2993,train
361222,train
183346,train
315922,train
364700,train
276057,train
408708,train
56966,train
36628,train
92955,train
315728,train
36398,train
137419,train
10781,train
11689,train
346328,train
108885,train
127113,train
73111,train
187832,train
121943,train
156742,train
93406,train
318647,train
136048,train
256954,train
247258,train
44356,train
276308,train
254328,train
198394,train
33970,train
66284,train
427195,train
415004,train
372701,train
159777,train
102106,train
140204,train
40405,train
359334,train
92377,train
26539,train
3269,train
124829,train
345134,train
402461,train
152939,train
205822,train
414752,train
144328,train
56011,train
403343,train
463592,train
150754,train
164769,train
92367,train
85549,train
239594,train
199202,train
48478,train
667,train
156766,train
143947,train
189973,train
114013,train
146274,train
189947,train
175507,train
18881,train
80706,train
413619,train
29627,train
16200,train
4166,train
153657,train
28861,train
373733,train
179990,train
356802,train
275460,train
106481,train
187294,train
223051,train
359353,train
173675,train
20536,train
171462,train
252351,train
90339,train
114100,train
340547,train
358348,train
232723,train
273593,train
26561,train
7542,train
62681,train
235614,train
249464,train
114055,train
45063,train
417843,train
398513,train
146464,train
169282,train
160539,train
393456,train
97832,train
29606,train
29388,train
20576,train
355249,train
474399,train
63220,train
38395,train
374169,train
357950,train
248775,train
427573,train
170539,train
31725,train
65498,train
348830,train
38969,train
59447,train
91086,train
183809,train
420054,train
23497,train
92964,train
38206,train
27071,train
153608,train
427375,train
220817,train
62459,train
26600,train
326959,train
84420,train
265110,train
152912,train
326986,train
153822,train
111018,train
352715,train
109122,train
239058,train
39197,train
9573,train
148573,train
373731,train
98783,train
264097,train
89318,train
117415,train
356479,train
176136,train
220601,train
64185,train
232861,train
36047,train
189822,train
107123,train
349263,train
86824,train
54113,train
265311,train
273787,train
63921,train
120470,train
329780,train
254621,train
107712,train
156709,train
127622,train
367078,train
372776,train
389762,train
29371,train
150271,train
80717,train
395301,train
403574,train
318758,train
377525,train
36852,train
188955,train
40980,train
173679,train
325858,train
5827,train
105800,train
92345,train
382490,train
64471,train
149807,train
168484,train
367095,train
120597,train
92931,train
182800,train
116909,train
74325,train
168959,train
122823,train
40966,train
74994,train
235654,train
29618,train
441163,train
337824,train
327129,train
39934,train
494701,train
432398,train
434183,train
276826,train
59031,train
263078,train
15240,train
2438,train
18449,train
333275,train
30136,train
113265,train
171442,train
114170,train
50173,train
97527,train
108770,train
114072,train
28972,train
373368,train
91079,train
389601,train
271335,train
367328,train
78526,train
378687,train
104795,train
10894,train
102397,train
50273,train
166216,train
319738,train
10935,train
15466,train
111086,train
141167,train
157291,train
428164,train
214714,train
147941,train
46686,train
252469,train
319234,train
99232,train
386592,train
114168,train
343098,train
111948,train
76575,train
236598,train
458030,train
146714,train
372682,train
37336,train
121301,train
28621,train
211159,train
156716,train
234090,train
167543,train
36321,train
47667,train
9364,train
34511,train
11889,train
7265,train
77747,train
5180,train
114136,train
255856,train
157311,train
31738,train
18660,train
346956,train
11009,train
270465,train
59461,train
171966,train
39058,train
270405,train
121072,train
148607,train
58059,train
260388,train
251046,train
216763,train
50857,train
22955,train
142479,train
71705,train
38368,train
117498,train
50288,train
267984,train
69470,train
183934,train
366246,train
160743,train
409197,train
166150,train
236449,train
40271,train
359367,train
97311,train
17901,train
57995,train
1242,train
172245,train
142782,train
40098,train
134965,train
105836,train
358197,train
33284,train
84524,train
371151,train
63276,train
153039,train
370732,train
164951,train
30856,train
31527,train
108660,train
13323,train
373915,train
10813,train
200631,train
416306,train
53797,train
418011,train
424295,train
239674,train
187090,train
42347,train
108776,train
24115,train
137121,train
58052,train
78642,train
157735,train
60900,train
88915,train
41978,train
111091,train
82228,train
44969,train
3272,train
62263,train
271557,train
34014,train
118748,train
107740,train
152448,train
152345,train
408488,train
28572,train
5151,train
344150,train
50068,train
133360,train
114368,train
40446,train
401707,train
104552,train
18268,train
156042,train
64595,train
136408,train
153620,train
105945,train
26825,train
138473,train
19155,train
155193,train
166050,train
36397,train
38279,train
153707,train
164617,train
136279,train
41588,train
420629,train
154698,train
65714,train
397920,train
19165,train
137081,train
54808,train
104714,train
166106,train
156809,train
89121,train
214568,train
193830,train
359804,train
358859,train
332314,train
60829,train
236475,train
89782,train
1412,train
34056,train
44050,train
12754,train
56552,train
158604,train
80672,train
37182,train
26567,train
20761,train
155573,train
72842,train
24646,train
236668,train
52833,train
416703,train
333420,train
51691,train
199151,train
34667,train
50955,train
23484,train
50069,train
65934,train
64184,train
121132,train
393459,train
5870,train
32405,train
85958,train
153853,train
334991,train
120384,train
147950,train
246661,train
200974,train
187127,train
1077,train
441156,train
151738,train
162992,train
332729,train
83494,train
121008,train
154097,train
50810,train
63806,train
359706,train
344664,train
153871,train
86388,train
255166,train
104231,train
30414,train
33314,train
236309,train
246529,train
11629,train
270729,train
222213,train
134970,train
249132,train
146835,train
72860,train
236478,train
184606,train
56294,train
170623,train
146235,train
41741,train
327035,train
95743,train
50328,train
40349,train
192057,train
146450,train
177137,train
137418,train
37592,train
13906,train
68446,train
335739,train
418406,train
407010,train
114626,train
76293,train
357992,train
148427,train
127309,train
90444,train
164367,train
334093,train
151045,train
148491,train
93874,train
180174,train
154105,train
14946,train
170797,train
114134,train
84028,train
20384,train
105360,train
121605,train
28851,train
242688,train
42363,train
53564,train
373728,train
60801,train
105225,train
179661,train
86972,train
339650,train
91041,train
9206,train
3859,train
5302,train
86430,train
172923,train
133856,train
48157,train
357832,train
392839,train
60837,train
155094,train
145481,train
118210,train
358567,train
424128,train
163311,train
343680,train
23867,train
171118,train
236626,train
38538,train
188224,train
333769,train
256884,train
127338,train
356477,train
163688,train
316016,train
208921,train
17057,train
86720,train
79936,train
65672,train
154410,train
396887,train
28870,train
109404,train
191924,train
81880,train
32225,train
380100,train
271416,train
367052,train
28006,train
205887,train
67199,train
2531,train
41083,train
66155,train
199150,train
28358,train
148521,train
247371,train
236457,train
57060,train
91430,train
149877,train
243630,train
18474,train
6985,train
48567,train
195272,train
173888,train
127511,train
97228,train
54455,train
73282,train
43890,train
24945,train
223294,train
409150,train
13923,train
89441,train
387760,train
234994,train
30550,train
38388,train
35623,train
104386,train
39012,train
217804,train
144323,train
42814,train
27555,train
355312,train
247268,train
350451,train
424393,train
433960,train
17521,train
354373,train
29288,train
74514,train
415458,train
91748,train
58268,train
43259,train
40903,train
355101,train
183040,train
405070,train
86837,train
277553,train
459778,train
259528,train
109907,train
76814,train
253587,train
92162,train
153606,train
57735,train
84074,train
28566,train
38457,train
61756,train
321133,train
107137,train
68705,train
